Academic Year,Effective Term Code,Subject Id,Subject Code,Subject Number,Source Subject Id,Print Subject Id,Department Code,Department Name,Subject Short Title,Subject Title,Is Variable Units,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Gir Attribute Desc,Comm Req Attribute,Comm Req Attribute Desc,Write Req Attribute,Write Req Attribute Desc,Supervisor Attribute Desc,Prerequisites,Subject Description,Joint Subjects,School Wide Electives,Meets With Subjects,Equivalent Subjects,Is Offered This Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Fall Instructors,Spring Instructors,Status Change,Last Activity Date,Warehouse Load Date,Master Subject Id,Hass Attribute,Hass Attribute Desc,Term Duration,On Line Page Number
2018,2018FA,EC.716,EC,716,EC.716,EC.716,EC,"Edgerton Center","D-Lab: Waste","D-Lab: Waste",N,3.00,0.00,6.00,9.00,,,,,,,,,"Uses a multi-disciplinary approach to understand global challenges related to waste. Discusses cradle-to-cradle design, upcycling, diminishment of environmental impacts, and enterprise opportunities for marginalized populations. Studies zero-waste strategies worldwide; examines different models of collection, recycling, waste management, and businesses developed in low-income settings; and researches public policy that supports sustainable, integrated waste management systems. Teams develop solutions around waste-related challenges, in partnership with wastepickers, municipal governments, and private sector and community organizations. Includes guest speakers and field trips, as well as opportunities for IAP or summer travel. Students taking graduate version complete additional assignments.",,,"EC.786#,#EC.786",,Y,Y,N,N,N,"K. Mytty","K. Mytty",,"03/13/17 12:00 AM","05/04/17 12:12 AM",EC.716,,,"Full Term Subject",http://student.mit.edu/catalog/mECa.html
2018,2016FA,EC.120,EC,120,6.070,EC.120J,EC,"Edgerton Center","Electronics Project Laboratory","Electronics Project Laboratory",N,2.00,2.00,2.00,6.00,,,,,,,,,"Intuition-based introduction to electronics, electronic components and test equipment such as oscilloscopes, meters (voltage, resistance inductance, capacitance, etc.), and signal generators. Emphasizes individual instruction and development of skills, such as soldering, assembly, and troubleshooting. Students design, build, and keep a small electronics project to put their new knowledge into practice. Intended for students with little or no previous background in electronics. Enrollment may be limited.","6.070J#,#6.070J",,,,Y,Y,N,Y,N,"J. Bales","J. Bales",,"11/10/16 12:00 AM","05/04/17 12:12 AM",6.070,,,"Full Term Subject",http://student.mit.edu/catalog/mECa.html
2018,2017FA,EC.210,EC,210,EC.210,EC.210,EC,"Edgerton Center","Visualization for STEM","Visualization for Mathematics, Science, and Technology Education",N,3.00,2.00,7.00,12.00,,,,,,,,,"Introduces principles and techniques for visual communication of educational concepts in mathematics, the natural sciences, and engineering. Students complete interactive assignments and class activities in visual arts media, such as photography, illustration, stop-motion and computer animation, and web graphics. A final project in a visual arts medium of the student's choice must meet professional aesthetic standards for visualization; it must also be applicable for teaching and learning concepts in mathematics, science, or engineering in a formal or informal setting. Coursework requires use of production equipment (e.g., photo and video cameras) and software tools (Adobe Creative Suite, Final Cut Studio, and Maya) at the New Media Center. Limited to 18.",,,,,N,N,N,Y,N,"V. Ivanova","V. Ivanova",,"11/10/16 12:00 AM","05/04/17 12:12 AM",EC.210,,,"Full Term Subject",http://student.mit.edu/catalog/mECa.html
2018,2015FA,EC.305,EC,305,EC.305,EC.305,EC,"Edgerton Center","Digital and Darkroom Imaging","Digital and Darkroom Imaging",N,2.00,0.00,4.00,6.00,,,,,,,,,"Students use both film and digital photography to develop a creative imaging project of their own choice. Develops skills in the use of image editing software to enhance, select, and combine images that the student has taken. Uses the darkroom to develop film for scanning and for chemical enlargement. Discusses topics such as the camera, composition, lighting, modes and formats, image compression, and halftone and dye sublimation printing. Students are expected to produce a duplicate set of black and white and/or color prints, along with a writeup and digital copy as the project output.",,,"EC.A305#,#EC.A305","EC.310#,#EC.310",Y,Y,N,N,N,"T. Mislick","T. Mislick",,"11/10/16 12:00 AM","05/04/17 12:12 AM",EC.305,,,"Full Term Subject",http://student.mit.edu/catalog/mECa.html
2018,2015FA,EC.310,EC,310,EC.310,EC.310,EC,"Edgerton Center","Creative Imaging","Creative Imaging",N,2.00,1.00,6.00,9.00,,,,,,,,,"Focuses on film and digital photography. Develops skill in the use of chemical darkrooms, scanners, digital printers and cameras to create striking still images capable of evoking strong emotional and intellectual responses from a viewer. Emphasizes the interplay between classical chemical and digital techniques and how they can be used to control the use of lighting, color, depth, and composition in an image. Students present their intermediate assignments to the class for critical discussion; at the end of the term, they submit a substantive project presenting their own creative images for critique and evaluation.",,,,"EC.305, EC.A305#,#EC.305, EC.A305",Y,N,N,Y,N,"T. Mislick, J. K. Vandiver","T. Mislick, J. K. Vandiver",,"11/10/16 12:00 AM","05/04/17 12:12 AM",EC.310,HE,"HASS Elective","Full Term Subject",http://student.mit.edu/catalog/mECa.html
2018,2014FA,EC.700,EC,700,EC.700,EC.700,EC,"Edgerton Center","D-Lab: Field Study","D-Lab: Field Study",Y,0.00,0.00,0.00,0.00,,,,,,,"Independent Study","One D-Lab subject, permission of instructor#,#, D-, ,, , , ,","Provides the opportunity to gain direct fieldwork experience in a global context. Subject spans three-four weeks in which students continue work from a prior D-Lab subject. Students work directly with international community partners to find solutions to real world problems, focusing on one or more issues in education, design, or public service. Group presentations and written reflection required.",,,,,Y,N,Y,N,N,"A. B. Smith","A. B. Smith",,"11/10/16 12:00 AM","05/04/17 12:12 AM",EC.700,,,"Full Term Subject",http://student.mit.edu/catalog/mECa.html
2018,2016FA,EC.701,EC,701,EC.701,EC.701J,EC,"Edgerton Center","D-Lab: Development","D-Lab: Development",N,3.00,2.00,7.00,12.00,,,,,,,,,"Issues in international development, appropriate technology and project implementation addressed through lectures, case studies, guest speakers and laboratory exercises. Students form project teams to partner with community organizations in developing countries, and formulate plans for an optional IAP site visit. (Previous field sites include Ghana, Brazil, Honduras and India.) Recitation sections focus on specific project implementation, and include cultural, social, political, environmental and economic overviews of the target countries as well as an introduction to the local languages. Enrollment limited by lottery; must attend first class session.","11.025J#,#11.025J",,"11.472J, EC.781J#,#11.472J, EC.781J",,Y,Y,N,N,N,"S. L. Hsu, A. B. Smith, B. Sanyal","S. L. Hsu, A. B. Smith, B. Sanyal",,"11/10/16 12:00 AM","05/04/17 12:12 AM",EC.701,HS,"HASS Social Sciences","Full Term Subject",http://student.mit.edu/catalog/mECa.html
2018,2017FA,EC.702,EC,702,21A.801,EC.702J,EC,"Edgerton Center","Cross-Cultural Investigations","Cross-Cultural Investigations: Technology and Development",N,3.00,0.00,9.00,12.00,,,,,,,,,"Enhances cross-cultural understanding through discussion of practical, ethical, and epistemological issues in conducting social science and applied research in foreign countries or unfamiliar communities. Includes research practicum to help students develop interviewing, participant-observation, and other qualitative research skills, as well as critical discussion of case studies. Open to all interested students, but intended particularly for those planning to undertake exploratory research or applied work abroad. Students taking graduate version complete additional assignments.","21A.801J, STS.071J#,#21A.801J, STS.071J",,"EC.792J, 21A.839J, STS.481J#,#EC.792J, 21A.839J, STS.481J",,Y,N,N,Y,N,"C. Walley","C. Walley",,"11/10/16 12:00 AM","05/04/17 12:12 AM",21A.801,HS,"HASS Social Sciences","Full Term Subject",http://student.mit.edu/catalog/mECa.html
2018,2014FA,EC.075,EC,075,EC.075,EC.075,EC,"Edgerton Center","Starting Up New Tech Business","Starting Up New Technology-Based Business Enterprises at MIT",N,2.00,0.00,4.00,6.00,,,,,,,,,"Seminar participants define and study the development stages of new enterprises at MIT, from the exciting moment a new idea for a tech product or service is realized, through to selling, customer support, and the next new idea. Follows the history of successful MIT spin-off companies with attention to the people (and their ideas) behind the start-up. Students attend MIT technology and science start-up case presentations given by individuals and teams working from zero-stage, and by partners in going concerns of historical relevance to the Institute and the economy.  Second in a two-part series (seminars do not have to be taken sequentially; see EC.074 in fall term).",,,,,Y,N,N,Y,N,"J. G. Hadzima","J. G. Hadzima",,"11/10/16 12:00 AM","05/04/17 12:12 AM",EC.075,,,"Full Term Subject",http://student.mit.edu/catalog/mECa.html
2018,2017FA,EC.090,EC,090,EC.090,EC.090,EC,"Edgerton Center","Recreate Exprimnts from Histry","Re-create Experiments from History: Inform the Future from the Past",N,1.00,3.00,2.00,6.00,,,,,,,,,"Provides perspective for thinking about the future through the study of historical physical science and historically significant experiments. Designed to build awareness of the unexpected through both observation of the sky and lab activities that focus on light, electricity, and motion. Labs are complemented by museum and site visits; readings include accounts by Galileo, Archimedes, and other historical observers. Individual and team assignments provide opportunities to develop skills in observation, exploration, and evaluation. Students must keep an observing notebook and write a reflective paper; students taking the graduate version complete additional assignments.",,,"EC.050#,#EC.050",,Y,Y,Y,Y,N,"J. Bales, E. Cavicchi","J. Bales, E. Cavicchi",,"11/10/16 12:00 AM","05/04/17 12:12 AM",EC.050,,,"Full Term Subject",http://student.mit.edu/catalog/mECa.html
